# 1: Detection or Track-id,  2: Video or Image Identifier,  3: Unique Frame Identifier,  4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),  8: Detection or Length Confidence,  9: Target Length (0 or -1 if invalid),  10-11+: Repeated Species, Confidence Pairs or Attributes
# Written on: Mon Dec 13 08:57:47 2021   by: write_detected_object_set_viame_csv
341,Produce_00600.jpg,4,1734.33,1900.67,1920.33,2099.67,1,0,urchin,1
342,Produce_00600.jpg,4,1891,1955,2013,2075,1,0,covered_urchin,1
343,Produce_00600.jpg,4,1893,1856,2029,1984,1,0,urchin,1
344,Produce_00600.jpg,4,2211.92,1868.75,2362.33,2017.92,1,0,urchin,1
345,Produce_00600.jpg,4,2392,2118,2488,2160,1,0,urchin,1
346,Produce_00600.jpg,4,2482,1530,2563,1616,1,0,covered_urchin,1
347,Produce_00600.jpg,4,2492,1434,2608,1559,1,0,urchin,1
348,Produce_00600.jpg,4,2734,1735,2964,1959,1,0,urchin,1
349,Produce_00600.jpg,4,2799.6,1285,3007.2,1495,1,0,urchin,1
350,Produce_00600.jpg,4,3164,1609,3361,1801,1,0,urchin,1
351,Produce_00600.jpg,4,3035,1732,3133,1825,1,0,covered_urchin,1
352,Produce_00600.jpg,4,2618.2,2028.4,2709.4,2113.8,1,0,covered_urchin,1
353,Produce_00600.jpg,4,2750,1423,2823,1492,1,0,urchin,1
354,Produce_00600.jpg,4,2467.5,1255.5,2592.5,1372.5,1,0,urchin,1
355,Produce_00600.jpg,4,2653,796.5,2852,991.5,1,0,urchin,1
356,Produce_00600.jpg,4,3276,1388,3364,1528,1,0,urchin,1
357,Produce_00600.jpg,4,3183.57,1237.57,3254.57,1317.57,1,0,covered_urchin,1
358,Produce_00600.jpg,4,3193,1165,3262,1232,1,0,covered_urchin,1
359,Produce_00600.jpg,4,3069.14,938.857,3149.14,1016.86,1,0,covered_urchin,1
360,Produce_00600.jpg,4,3314.33,843,3361,935,1,0,urchin,1
361,Produce_00600.jpg,4,2897.11,526.333,3086.11,704.333,1,0,urchin,1
362,Produce_00600.jpg,4,3089,152.5,3125.5,193.5,1,0,baby_star,1
363,Produce_00600.jpg,4,2255,379,2345,476,1,0,urchin,1
364,Produce_00600.jpg,4,2211,464,2310,559,1,0,urchin,1
365,Produce_00600.jpg,4,1865,132,2054,309,1,0,urchin,1
366,Produce_00600.jpg,4,2812,435,2905,534,1,0,covered_urchin,1
367,Produce_00600.jpg,4,2617,814,2676,894,1,0,urchin,1
368,Produce_00600.jpg,4,3160,515,3315,664,1,0,urchin,1
369,Produce_00600.jpg,4,2966,373.75,3063,456.75,1,0,covered_urchin,1
370,Produce_00600.jpg,4,2727.5,315.5,2838,428,1,0,covered_urchin,1
371,Produce_00600.jpg,4,2510,238,2588,331,1,0,covered_urchin,1
372,Produce_00600.jpg,4,2684.75,360,2733.75,416,1,0,covered_urchin,1
373,Produce_00600.jpg,4,2561.6,0,2633.6,42.6,1,0,covered_urchin,1
374,Produce_00600.jpg,4,3210,0,3334,79,1,0,urchin,1
375,Produce_00600.jpg,4,2172,588,2254,672,1,0,covered_urchin,1
376,Produce_00600.jpg,4,3293.5,1879.5,3360.5,1966.5,1,0,covered_urchin,1
377,Produce_00600.jpg,4,1698,1606,1768,1678,1,0,covered_urchin,1
378,Produce_00600.jpg,4,1874,1697.5,1944,1759.5,1,0,covered_urchin,1
379,Produce_00600.jpg,4,1690.2,1094.4,1758.2,1171.4,1,0,covered_urchin,1
380,Produce_00600.jpg,4,1436,1224.5,1514,1290.5,1,0,covered_urchin,1
381,Produce_00600.jpg,4,1326,1209,1421,1275,1,0,covered_urchin,1
382,Produce_00600.jpg,4,578.333,1154.33,668.333,1233.33,1,0,covered_urchin,1
383,Produce_00600.jpg,4,2659.33,990,2721.33,1044,1,0,urchin,1
384,Produce_00720.jpg,5,813,1038,1063,1266,1,0,urchin,1
385,Produce_00720.jpg,5,1231,870,1360,995,1,0,urchin,1
386,Produce_00720.jpg,5,1541,832,1666,958,1,0,urchin,1
387,Produce_00720.jpg,5,1892.67,1146.67,1933.33,1190.67,1,0,baby_star,1
388,Produce_00720.jpg,5,477,211,518,347,1,0,urchin,1
389,Produce_00720.jpg,5,776.667,327,917.667,465,1,0,urchin,1
390,Produce_00720.jpg,5,630,87.5,820,269.5,1,0,urchin,1
391,Produce_00720.jpg,5,963.5,602,1074.5,712,1,0,urchin,1
392,Produce_00720.jpg,5,775.2,840.6,1002.2,1066.6,1,0,covered_urchin,1
393,Produce_00720.jpg,5,872.5,4,1000.5,119.5,1,0,urchin,1
394,Produce_00720.jpg,5,672,-1,841,98,1,0,urchin,1
395,Produce_00720.jpg,5,1067,149,1138,230,1,0,covered_urchin,1
396,Produce_00720.jpg,5,1427,0,1577,138.333,1,0,urchin,1
397,Produce_00720.jpg,5,1329.78,120,1407.78,189,1,0,covered_urchin,1
398,Produce_00720.jpg,5,1237.25,251.375,1356.25,374.375,1,0,urchin,1
399,Produce_00720.jpg,5,1691,51,1783,149,1,0,urchin,1
400,Produce_00720.jpg,5,1505,109.667,1578,189.667,1,0,urchin,1
401,Produce_00720.jpg,5,1400.91,647,1511,751,1,0,urchin,1
402,Produce_00720.jpg,5,1579.29,525.429,1681.29,625.429,1,0,covered_urchin,1
403,Produce_00720.jpg,5,1841.67,286.333,1946.67,397.333,1,0,covered_urchin,1
404,Produce_00720.jpg,5,896.25,540.875,997.25,630.875,1,0,urchin,1
405,Produce_00720.jpg,5,1336.71,1526.71,1526.71,1727.71,1,0,urchin,1
406,Produce_00720.jpg,5,1057.71,1319.57,1149.71,1410.57,1,0,covered_urchin,1
407,Produce_00720.jpg,5,1001,1380,1082,1455,1,0,covered_urchin,1
408,Produce_00720.jpg,5,941.5,1489.5,1016.5,1544.5,1,0,covered_urchin,1
409,Produce_00720.jpg,5,991,1604,1101,1715,1,0,urchin,1
410,Produce_00720.jpg,5,656,1615,771,1723,1,0,urchin,1
411,Produce_00720.jpg,5,480,1719,557,1854,1,0,urchin,1
412,Produce_00720.jpg,5,475,2089,658,2160,1,0,urchin,1
413,Produce_00720.jpg,5,875,1960,1037,2138,1,0,urchin,1
414,Produce_00720.jpg,5,921,2090,1104,2160,1,0,urchin,1
415,Produce_00720.jpg,5,1132,1797,1268,1948,1,0,urchin,1
416,Produce_00720.jpg,5,1366.55,1720.55,1467.55,1812.55,1,0,urchin,1
417,Produce_00720.jpg,5,1379.67,1820.17,1461.83,1915,1,0,covered_urchin,1
418,Produce_00720.jpg,5,1743.67,1916.33,1929.67,2115.33,1,0,urchin,1
419,Produce_00720.jpg,5,1895.17,1955,2013,2070.83,1,0,covered_urchin,1
420,Produce_00720.jpg,5,1893,1856,2029,1984,1,0,urchin,1
421,Produce_00720.jpg,5,2212.5,1869.5,2362,2017.5,1,0,urchin,1
422,Produce_00720.jpg,5,2378,2118,2474,2160,1,0,urchin,1
423,Produce_00720.jpg,5,2482.8,1532.2,2563.8,1618.2,1,0,covered_urchin,1
424,Produce_00720.jpg,5,2489.5,1438.25,2605.5,1563.25,1,0,urchin,1
425,Produce_00720.jpg,5,2729.5,1755.5,2959.5,1979.5,1,0,urchin,1
426,Produce_00720.jpg,5,2794.2,1293,3003.4,1503,1,0,urchin,1
427,Produce_00720.jpg,5,3164,1624,3361,1818,1,0,urchin,1
428,Produce_00720.jpg,5,3046,1741,3140,1828,1,0,covered_urchin,1
429,Produce_00720.jpg,5,2615.4,2024.8,2707.8,2111.6,1,0,covered_urchin,1
430,Produce_00720.jpg,5,2746,1455,2819,1524,1,0,urchin,1
431,Produce_00720.jpg,5,2460,1257,2585,1374,1,0,urchin,1
432,Produce_00720.jpg,5,2586,777,2785,972,1,0,urchin,1
433,Produce_00720.jpg,5,3285,1399,3364,1539,1,0,urchin,1
434,Produce_00720.jpg,5,3186.29,1241.29,3257.29,1321.29,1,0,covered_urchin,1
435,Produce_00720.jpg,5,3193,1165,3264.33,1232,1,0,covered_urchin,1
436,Produce_00720.jpg,5,3069.43,937.571,3149.43,1015.57,1,0,covered_urchin,1
437,Produce_00720.jpg,5,3314.67,843,3361,935,1,0,urchin,1
438,Produce_00720.jpg,5,2896.33,526,3085.33,704,1,0,urchin,1
439,Produce_00720.jpg,5,3086,151,3121,192,1,0,baby_star,1
440,Produce_00720.jpg,5,2273.5,391.5,2363.5,488.5,1,0,urchin,1
441,Produce_00720.jpg,5,2211,464,2310,559,1,0,urchin,1
442,Produce_00720.jpg,5,1892,156,2076,342,1,0,urchin,1
443,Produce_00720.jpg,5,2777.33,457.333,2873,556.333,1,0,covered_urchin,1
444,Produce_00720.jpg,5,2557,791,2616,871,1,0,urchin,1
445,Produce_00720.jpg,5,3160.1,515.1,3315.1,664.1,1,0,urchin,1
446,Produce_00720.jpg,5,2942,376,3039,459,1,0,covered_urchin,1
447,Produce_00720.jpg,5,2725,317,2837,430,1,0,covered_urchin,1
448,Produce_00720.jpg,5,2511.75,239,2589.75,332,1,0,covered_urchin,1
449,Produce_00720.jpg,5,2680.5,367,2729.5,423,1,0,covered_urchin,1
450,Produce_00720.jpg,5,2563.2,0,2635.2,48.2,1,0,covered_urchin,1
451,Produce_00720.jpg,5,3200,0,3339,96,1,0,urchin,1
452,Produce_00720.jpg,5,2172,588,2254,672,1,0,covered_urchin,1
453,Produce_00720.jpg,5,3284,1880,3360,1967,1,0,covered_urchin,1
454,Produce_00720.jpg,5,1698,1606.33,1768,1678.33,1,0,covered_urchin,1
455,Produce_00720.jpg,5,1875,1698.75,1945,1760.75,1,0,covered_urchin,1
456,Produce_00720.jpg,5,1690.4,1094.8,1758.4,1171.8,1,0,covered_urchin,1
457,Produce_00720.jpg,5,1436.5,1224.75,1514.5,1290.75,1,0,covered_urchin,1
458,Produce_00720.jpg,5,1321.5,1203.5,1416.5,1269.5,1,0,covered_urchin,1
459,Produce_00720.jpg,5,570.667,1149.67,660.667,1228.67,1,0,covered_urchin,1
460,Produce_00720.jpg,5,2659.67,990,2721.67,1044,1,0,urchin,1
461,Produce_00840.jpg,6,784.75,1039.25,1034.75,1267.25,1,0,urchin,1
462,Produce_00840.jpg,6,1193,891,1322,1016,1,0,urchin,1
463,Produce_00840.jpg,6,1541,832,1666,958,1,0,urchin,1
464,Produce_00840.jpg,6,1889,1150,1928,1194,1,0,baby_star,1
465,Produce_00840.jpg,6,477,211,505.5,347,1,0,urchin,1
466,Produce_00840.jpg,6,777.111,327.333,918.111,465.333,1,0,urchin,1
467,Produce_00840.jpg,6,609,115,799,297,1,0,urchin,1
468,Produce_00840.jpg,6,971,605,1082,715,1,0,urchin,1
469,Produce_00840.jpg,6,775.8,842.4,1002.8,1068.4,1,0,covered_urchin,1
470,Produce_00840.jpg,6,879,9,1007,131,1,0,urchin,1
471,Produce_00840.jpg,6,672,-1,841,98,1,0,urchin,1
472,Produce_00840.jpg,6,1067,165.667,1138.67,246.667,1,0,covered_urchin,1
473,Produce_00840.jpg,6,1427,0,1577,137.667,1,0,urchin,1
474,Produce_00840.jpg,6,1329.56,120,1407.56,189,1,0,covered_urchin,1
475,Produce_00840.jpg,6,1237.5,252.25,1356.5,375.25,1,0,urchin,1
476,Produce_00840.jpg,6,1691.86,50.8571,1783.86,148.857,1,0,urchin,1
477,Produce_00840.jpg,6,1503,111.333,1576,191.333,1,0,urchin,1
478,Produce_00840.jpg,6,1400.73,647,1511,751,1,0,urchin,1
479,Produce_00840.jpg,6,1577,528,1679,628,1,0,covered_urchin,1
480,Produce_00840.jpg,6,1830.33,284.667,1936.33,395.667,1,0,covered_urchin,1
481,Produce_00840.jpg,6,894.5,545.25,995.5,635.25,1,0,urchin,1
482,Produce_00840.jpg,6,1336.14,1526.14,1526.14,1727.14,1,0,urchin,1
483,Produce_00840.jpg,6,1057,1319,1149,1410,1,0,covered_urchin,1
484,Produce_00840.jpg,6,999.6,1379.8,1080.6,1454.8,1,0,covered_urchin,1
485,Produce_00840.jpg,6,942,1489,1017,1544,1,0,covered_urchin,1
486,Produce_00840.jpg,6,989,1606.75,1099,1717.75,1,0,urchin,1
487,Produce_00840.jpg,6,656,1615,771,1723,1,0,urchin,1
488,Produce_00840.jpg,6,480,1719,560.5,1854,1,0,urchin,1
489,Produce_00840.jpg,6,475,2089,658,2160,1,0,urchin,1
490,Produce_00840.jpg,6,875,1960,1037,2138,1,0,urchin,1
491,Produce_00840.jpg,6,921,2090,1104,2160,1,0,urchin,1
492,Produce_00840.jpg,6,1132,1797,1268,1948,1,0,urchin,1
493,Produce_00840.jpg,6,1366.64,1720.64,1467.64,1812.64,1,0,urchin,1
494,Produce_00840.jpg,6,1384.33,1822.33,1468.67,1918,1,0,covered_urchin,1
495,Produce_00840.jpg,6,1753,1932,1939,2131,1,0,urchin,1
496,Produce_00840.jpg,6,1899.33,1955,2013,2066.67,1,0,covered_urchin,1
497,Produce_00840.jpg,6,1893,1856,2029,1984,1,0,urchin,1
498,Produce_00840.jpg,6,2213.08,1870.25,2361.67,2017.08,1,0,urchin,1
499,Produce_00840.jpg,6,2370,2121,2461,2160,1,0,urchin,1
500,Produce_00840.jpg,6,2483.6,1534.4,2564.6,1620.4,1,0,covered_urchin,1
501,Produce_00840.jpg,6,2487,1442.5,2603,1567.5,1,0,urchin,1
502,Produce_00840.jpg,6,2725,1776,2955,2000,1,0,urchin,1
503,Produce_00840.jpg,6,2788.8,1301,2999.6,1511,1,0,urchin,1
504,Produce_00840.jpg,6,3163.67,1620.33,3360.67,1814.33,1,0,urchin,1
505,Produce_00840.jpg,6,3054,1747,3148,1834,1,0,covered_urchin,1
506,Produce_00840.jpg,6,2612.6,2021.2,2706.2,2109.4,1,0,covered_urchin,1
507,Produce_00840.jpg,6,2772,1464,2845,1533,1,0,urchin,1
508,Produce_00840.jpg,6,2452,1261.25,2577,1378.25,1,0,urchin,1
509,Produce_00840.jpg,6,2587,780,2786,975,1,0,urchin,1
510,Produce_00840.jpg,6,3293.5,1410,3364,1550,1,0,urchin,1
511,Produce_00840.jpg,6,3189,1245,3260,1325,1,0,covered_urchin,1
512,Produce_00840.jpg,6,3193,1165,3266.67,1232,1,0,covered_urchin,1
513,Produce_00840.jpg,6,3069.71,936.286,3149.71,1014.29,1,0,covered_urchin,1
514,Produce_00840.jpg,6,3315,843,3361,935,1,0,urchin,1
515,Produce_00840.jpg,6,2895.56,525.667,3084.56,703.667,1,0,urchin,1
516,Produce_00840.jpg,6,3085.5,149.5,3120.5,190.5,1,0,baby_star,1
517,Produce_00840.jpg,6,2292,404,2382,501,1,0,urchin,1
518,Produce_00840.jpg,6,2211,464,2310,559,1,0,urchin,1
519,Produce_00840.jpg,6,1919,180,2098,375,1,0,urchin,1
520,Produce_00840.jpg,6,2742.67,479.667,2841,578.667,1,0,covered_urchin,1
521,Produce_00840.jpg,6,2502,830,2552,889,1,0,urchin,1
522,Produce_00840.jpg,6,3160.2,515.2,3315.2,664.2,1,0,urchin,1
523,Produce_00840.jpg,6,2938,374.5,3035,457.5,1,0,covered_urchin,1
524,Produce_00840.jpg,6,2725,321,2831,431,1,0,covered_urchin,1
525,Produce_00840.jpg,6,2513.5,240,2591.5,333,1,0,covered_urchin,1
526,Produce_00840.jpg,6,2676.25,374,2725.25,430,1,0,covered_urchin,1
527,Produce_00840.jpg,6,2564.8,0,2636.8,53.8,1,0,covered_urchin,1
528,Produce_00840.jpg,6,3167,1,3323,131,1,0,urchin,1
529,Produce_00840.jpg,6,2172.25,587.75,2254.25,671.75,1,0,covered_urchin,1
530,Produce_00840.jpg,6,3276,1877,3360,1964,1,0,covered_urchin,1
531,Produce_00840.jpg,6,1698,1606.67,1768,1678.67,1,0,covered_urchin,1
532,Produce_00840.jpg,6,1876,1700,1946,1762,1,0,covered_urchin,1
533,Produce_00840.jpg,6,1690.6,1095.2,1758.6,1172.2,1,0,covered_urchin,1
534,Produce_00840.jpg,6,1437,1225,1515,1291,1,0,covered_urchin,1
535,Produce_00840.jpg,6,1317,1198,1412,1264,1,0,covered_urchin,1
536,Produce_00840.jpg,6,563,1145,653,1224,1,0,covered_urchin,1
537,Produce_00840.jpg,6,2660,990,2722,1044,1,0,urchin,1
538,Produce_00960.jpg,7,756.5,1040.5,1006.5,1268.5,1,0,urchin,1
539,Produce_00960.jpg,7,1144,911,1273,1036,1,0,urchin,1
540,Produce_00960.jpg,7,1541,832,1666,958,1,0,urchin,1
541,Produce_00960.jpg,7,1884.5,1155,1921.5,1199,1,0,baby_star,1
542,Produce_00960.jpg,7,477,211,493,347,1,0,urchin,1
543,Produce_00960.jpg,7,777.556,327.667,918.556,465.667,1,0,urchin,1
544,Produce_00960.jpg,7,616,131.5,806,313.5,1,0,urchin,1
545,Produce_00960.jpg,7,944.667,614.667,1055.67,724.667,1,0,urchin,1
546,Produce_00960.jpg,7,776.4,844.2,1003.4,1070.2,1,0,covered_urchin,1
547,Produce_00960.jpg,7,876,19.5,1004,146,1,0,urchin,1
548,Produce_00960.jpg,7,672,-1,841,98,1,0,urchin,1
549,Produce_00960.jpg,7,1067,182.333,1139.33,263.333,1,0,covered_urchin,1
550,Produce_00960.jpg,7,1427,0,1577,137,1,0,urchin,1
551,Produce_00960.jpg,7,1329.33,120,1407.33,189,1,0,covered_urchin,1
552,Produce_00960.jpg,7,1237.75,253.125,1356.75,376.125,1,0,urchin,1
553,Produce_00960.jpg,7,1692.71,50.7143,1784.71,148.714,1,0,urchin,1
554,Produce_00960.jpg,7,1501,113,1574,193,1,0,urchin,1
555,Produce_00960.jpg,7,1400.55,647,1511,751,1,0,urchin,1
556,Produce_00960.jpg,7,1575.5,531,1677.5,631,1,0,covered_urchin,1
557,Produce_00960.jpg,7,1819,283,1926,394,1,0,covered_urchin,1
558,Produce_00960.jpg,7,892.75,549.625,993.75,639.625,1,0,urchin,1
559,Produce_00960.jpg,7,1335.57,1525.57,1525.57,1726.57,1,0,urchin,1
560,Produce_00960.jpg,7,1057.11,1319.33,1149.11,1410.33,1,0,covered_urchin,1
561,Produce_00960.jpg,7,998.2,1379.6,1079.2,1454.6,1,0,covered_urchin,1
562,Produce_00960.jpg,7,942.5,1488.5,1017.5,1543.5,1,0,covered_urchin,1
563,Produce_00960.jpg,7,987,1609.5,1097,1720.5,1,0,urchin,1
564,Produce_00960.jpg,7,656,1615,771,1723,1,0,urchin,1
565,Produce_00960.jpg,7,480,1719,564,1854,1,0,urchin,1
566,Produce_00960.jpg,7,475,2089,658,2160,1,0,urchin,1
567,Produce_00960.jpg,7,875,1960,1037,2138,1,0,urchin,1
568,Produce_00960.jpg,7,921,2090,1104,2160,1,0,urchin,1
569,Produce_00960.jpg,7,1132,1797,1268,1948,1,0,urchin,1
570,Produce_00960.jpg,7,1366.73,1720.73,1467.73,1812.73,1,0,urchin,1
571,Produce_00960.jpg,7,1389,1824.5,1475.5,1921,1,0,covered_urchin,1
572,Produce_00960.jpg,7,1758.5,1939.5,1944.5,2138.5,1,0,urchin,1
573,Produce_00960.jpg,7,1903.5,1955,2013,2062.5,1,0,covered_urchin,1
574,Produce_00960.jpg,7,1893,1856,2029,1984,1,0,urchin,1
575,Produce_00960.jpg,7,2213.67,1871,2361.33,2016.67,1,0,urchin,1
576,Produce_00960.jpg,7,2362,2121,2453,2160,1,0,urchin,1
577,Produce_00960.jpg,7,2484.4,1536.6,2565.4,1622.6,1,0,covered_urchin,1
578,Produce_00960.jpg,7,2484.5,1446.75,2600.5,1571.75,1,0,urchin,1
579,Produce_00960.jpg,7,2708,1804.5,2938,2028.5,1,0,urchin,1
580,Produce_00960.jpg,7,2783.4,1309,2995.8,1519,1,0,urchin,1
581,Produce_00960.jpg,7,3163.33,1616.67,3360.33,1810.67,1,0,urchin,1
582,Produce_00960.jpg,7,3062,1753,3156,1840,1,0,covered_urchin,1
583,Produce_00960.jpg,7,2609.8,2017.6,2704.6,2107.2,1,0,covered_urchin,1
584,Produce_00960.jpg,7,2791,1507,2864,1576,1,0,urchin,1
585,Produce_00960.jpg,7,2444,1265.5,2569,1382.5,1,0,urchin,1
586,Produce_00960.jpg,7,2614,817,2813,1012,1,0,urchin,1
587,Produce_00960.jpg,7,3302,1421,3364,1561,1,0,urchin,1
588,Produce_00960.jpg,7,3192,1248.5,3264.75,1328.5,1,0,covered_urchin,1
589,Produce_00960.jpg,7,3193,1165,3269,1232,1,0,covered_urchin,1
590,Produce_00960.jpg,7,3070,935,3150,1013,1,0,covered_urchin,1
591,Produce_00960.jpg,7,3315.33,843,3361,935,1,0,urchin,1
592,Produce_00960.jpg,7,2894.78,525.333,3083.78,703.333,1,0,urchin,1
593,Produce_00960.jpg,7,3085,148,3120,189,1,0,baby_star,1
594,Produce_00960.jpg,7,2304.5,423,2394.5,520,1,0,urchin,1
595,Produce_00960.jpg,7,2211,464,2310,559,1,0,urchin,1
596,Produce_00960.jpg,7,1932,226,2099,418,1,0,urchin,1
597,Produce_00960.jpg,7,2708,502,2809,601,1,0,covered_urchin,1
598,Produce_00960.jpg,7,3160.3,515.3,3315.3,664.3,1,0,urchin,1
599,Produce_00960.jpg,7,2934,373,3031,456,1,0,covered_urchin,1
600,Produce_00960.jpg,7,2725.5,323.5,2830,431.5,1,0,covered_urchin,1
601,Produce_00960.jpg,7,2515.25,241,2593.25,334,1,0,covered_urchin,1
602,Produce_00960.jpg,7,2672,381,2721,437,1,0,covered_urchin,1
603,Produce_00960.jpg,7,2566.4,0,2638.4,59.4,1,0,covered_urchin,1
604,Produce_00960.jpg,7,3160,12,3313,159,1,0,urchin,1
605,Produce_00960.jpg,7,2172.5,587.5,2254.5,671.5,1,0,covered_urchin,1
606,Produce_00960.jpg,7,3266,1876,3351,1963,1,0,covered_urchin,1
607,Produce_00960.jpg,7,1698,1607,1768,1679,1,0,covered_urchin,1
608,Produce_00960.jpg,7,1871,1700.8,1941,1762.8,1,0,covered_urchin,1
609,Produce_00960.jpg,7,1690.8,1095.6,1758.8,1172.6,1,0,covered_urchin,1
610,Produce_00960.jpg,7,1437.6,1225.2,1515.6,1291.2,1,0,covered_urchin,1
611,Produce_00960.jpg,7,1310.4,1195.8,1405.4,1261.8,1,0,covered_urchin,1
612,Produce_00960.jpg,7,559.333,1142.33,649.333,1221.33,1,0,covered_urchin,1
613,Produce_00960.jpg,7,2662.5,1004.5,2724.5,1058.5,1,0,urchin,1
614,Produce_01080.jpg,8,728.25,1041.75,978.25,1269.75,1,0,urchin,1
615,Produce_01080.jpg,8,1107,924,1236,1049,1,0,urchin,1
616,Produce_01080.jpg,8,1541,832,1666,958,1,0,urchin,1
617,Produce_01080.jpg,8,1880,1160,1915,1204,1,0,baby_star,1
618,Produce_01080.jpg,8,778,328,919,466,1,0,urchin,1
619,Produce_01080.jpg,8,623,148,813,330,1,0,urchin,1
620,Produce_01080.jpg,8,918.333,624.333,1029.33,734.333,1,0,urchin,1
621,Produce_01080.jpg,8,777,846,1004,1072,1,0,covered_urchin,1
622,Produce_01080.jpg,8,873,30,1001,161,1,0,urchin,1
623,Produce_01080.jpg,8,672,-1,841,98,1,0,urchin,1
624,Produce_01080.jpg,8,1067,199,1140,280,1,0,covered_urchin,1
625,Produce_01080.jpg,8,1427,0,1577,136.333,1,0,urchin,1
626,Produce_01080.jpg,8,1329.11,120,1407.11,189,1,0,covered_urchin,1
627,Produce_01080.jpg,8,1238,254,1357,377,1,0,urchin,1
628,Produce_01080.jpg,8,1693.57,50.5714,1785.57,148.571,1,0,urchin,1
629,Produce_01080.jpg,8,1494.33,116,1567.33,196,1,0,urchin,1
630,Produce_01080.jpg,8,1400.36,647,1511,751,1,0,urchin,1
631,Produce_01080.jpg,8,1574,534,1676,634,1,0,covered_urchin,1
632,Produce_01080.jpg,8,1818.17,285.5,1925.17,396.5,1,0,covered_urchin,1
633,Produce_01080.jpg,8,891,554,992,644,1,0,urchin,1
634,Produce_01080.jpg,8,1335,1525,1525,1726,1,0,urchin,1
635,Produce_01080.jpg,8,1057.22,1319.67,1149.22,1410.67,1,0,covered_urchin,1
636,Produce_01080.jpg,8,996.8,1379.4,1077.8,1454.4,1,0,covered_urchin,1
637,Produce_01080.jpg,8,943,1488,1018,1543,1,0,covered_urchin,1
638,Produce_01080.jpg,8,985,1612.25,1095,1723.25,1,0,urchin,1
639,Produce_01080.jpg,8,656,1616.5,771,1724.5,1,0,urchin,1
640,Produce_01080.jpg,8,480,1719,570,1854,1,0,urchin,1
641,Produce_01080.jpg,8,475,2089,658,2160,1,0,urchin,1
642,Produce_01080.jpg,8,875,1960,1037,2138,1,0,urchin,1
643,Produce_01080.jpg,8,921,2090,1104,2160,1,0,urchin,1
644,Produce_01080.jpg,8,1132,1797,1268,1948,1,0,urchin,1
645,Produce_01080.jpg,8,1366.82,1720.82,1467.82,1812.82,1,0,urchin,1
646,Produce_01080.jpg,8,1393.67,1826.67,1482.33,1924,1,0,covered_urchin,1
647,Produce_01080.jpg,8,1764,1947,1950,2146,1,0,urchin,1
648,Produce_01080.jpg,8,1907.67,1955,2013,2058.33,1,0,covered_urchin,1
649,Produce_01080.jpg,8,1893,1856,2029,1984,1,0,urchin,1
650,Produce_01080.jpg,8,2214.25,1871.75,2361,2016.25,1,0,urchin,1
651,Produce_01080.jpg,8,2344,2121,2435,2160,1,0,urchin,1
652,Produce_01080.jpg,8,2485.2,1538.8,2566.2,1624.8,1,0,covered_urchin,1
653,Produce_01080.jpg,8,2482,1451,2598,1576,1,0,urchin,1
654,Produce_01080.jpg,8,2691,1833,2921,2057,1,0,urchin,1
655,Produce_01080.jpg,8,2778,1317,2992,1527,1,0,urchin,1
656,Produce_01080.jpg,8,3163,1613,3360,1807,1,0,urchin,1
657,Produce_01080.jpg,8,3083,1755,3177,1842,1,0,covered_urchin,1
658,Produce_01080.jpg,8,2607,2014,2703,2105,1,0,covered_urchin,1
659,Produce_01080.jpg,8,2803,1541,2876,1610,1,0,urchin,1
660,Produce_01080.jpg,8,2436,1269.75,2561,1386.75,1,0,urchin,1
661,Produce_01080.jpg,8,2619,835,2818,1030,1,0,urchin,1
662,Produce_01080.jpg,8,3309,1421,3364,1561,1,0,urchin,1
663,Produce_01080.jpg,8,3195,1252,3269.5,1332,1,0,covered_urchin,1
664,Produce_01080.jpg,8,3192.88,1164.88,3268.88,1232.88,1,0,covered_urchin,1
665,Produce_01080.jpg,8,3074.4,935.2,3154.4,1013.2,1,0,covered_urchin,1
666,Produce_01080.jpg,8,3315.67,843,3361,935,1,0,urchin,1
667,Produce_01080.jpg,8,2894,525,3083,703,1,0,urchin,1
668,Produce_01080.jpg,8,3085,145.5,3120,186.5,1,0,baby_star,1
669,Produce_01080.jpg,8,2317,442,2407,539,1,0,urchin,1
670,Produce_01080.jpg,8,2211.2,464,2310.2,559,1,0,urchin,1
671,Produce_01080.jpg,8,1944,230,2111,422,1,0,urchin,1
672,Produce_01080.jpg,8,2656,508,2758,610,1,0,covered_urchin,1
673,Produce_01080.jpg,8,3160.4,515.4,3315.4,664.4,1,0,urchin,1
674,Produce_01080.jpg,8,2927.8,367.6,3024.8,450.6,1,0,covered_urchin,1
675,Produce_01080.jpg,8,2726,326,2829,432,1,0,covered_urchin,1
676,Produce_01080.jpg,8,2517,242,2595,335,1,0,covered_urchin,1
677,Produce_01080.jpg,8,2672,382.333,2721,438.333,1,0,covered_urchin,1
678,Produce_01080.jpg,8,2568,0,2640,65,1,0,covered_urchin,1
679,Produce_01080.jpg,8,3137,31,3290,178,1,0,urchin,1
680,Produce_01080.jpg,8,2172.75,587.25,2254.75,671.25,1,0,covered_urchin,1
681,Produce_01080.jpg,8,3256,1875,3342,1962,1,0,covered_urchin,1
682,Produce_01080.jpg,8,1698,1607.33,1768,1679.33,1,0,covered_urchin,1
683,Produce_01080.jpg,8,1866,1701.6,1936,1763.6,1,0,covered_urchin,1
